ADD,PUSH,POP,OR,ADC,SBB,AND,ES,DAA,SUB,CS,DAS,XOR,SS,AAA,CMP,DS,AAS,PUSHA,PUSHAD,class
27.866045,19.937695,27.11838,19.859814,0,30.093458,13.146417,29.190031,3.457944,4.205607,2.928349,20.202492,14.06542,38.14642,48.348911,6.728972,20.420561,21.199377,29.890966,25.654205,m
27.785524,20.068186,26.003408,20.51759,0,29.164728,12.598792,28.761816,3.083837,3.874167,3.285294,21.648846,14.101969,38.059814,49.604836,6.059197,21.090965,20.316132,29.443668,25.925926,m
28.653517,20.003105,26.494799,19.925455,0,29.041777,13.154216,30.548222,3.571983,4.550396,3.85153,20.717503,13.045505,39.152042,49.200188,6.072371,19.350832,20.313713,30.439508,25.997826,m
22.242905,18.411665,19.047619,18.147976,0,20.257483,10.501008,21.04855,2.55933,3.055685,2.931596,22.196371,10.020164,29.84334,43.493099,5.010082,16.100512,19.869707,22.956415,25.686365,m
29.047918,20.497965,27.435013,21.077356,0,28.609457,13.921078,30.00313,3.35108,4.666458,3.413718,20.607578,13.889758,36.580021,48.77858,7.031006,20.842466,21.21829,30.47291,25.822111,m
27.954023,19.92337,25.639847,19.386972,0,28.934866,13.164751,28.888889,3.509578,4.229885,3.509578,19.877396,12.950191,37.547894,48.643677,6.636015,20.153257,20.750957,29.149426,25.34866,m
21.532448,19.358875,19.593433,18.186083,0,20.45348,10.289289,20.109461,2.501955,3.393276,3.205629,21.579359,10.070367,28.944489,43.033619,5.535574,17.169662,19.171228,22.314308,25.129009,m
21.036396,18.923504,19.123997,18.121531,0,21.236891,10.024676,20.727945,2.51388,3.315855,3.084516,21.468229,10.256015,28.454659,43.214066,5.243677,15.453424,19.710054,22.00802,25.508945,m
27.249962,20.143997,25.669119,20.097042,0,29.566442,12.912819,29.738613,3.020817,4.586007,3.521678,20.644859,13.194553,37.642826,50.993896,6.792925,20.535295,21.662231,28.549068,25.41869,m
21.650124,18.812035,19.4634,18.098637,0,20.673077,10.297767,20.673077,2.155707,3.086228,3.024194,21.94479,10.406327,29.264889,43.967121,5.521092,17.834988,19.21526,23.883373,25.80645,m
28.684456,20.772572,25.286999,20.508842,0,29.211914,13.729445,28.07943,3.133727,4.219671,3.335402,20.896681,13.186473,37.108284,49.596649,6.91902,19.795223,20.679491,29.956562,25.442135,m
22.260275,19.240349,20.080946,18.384184,0,21.35741,9.480075,20.952679,2.646326,3.704857,2.864259,20.952679,10.227273,28.82939,42.26339,5.712951,18.135118,19.458282,22.929638,25.280199,m
27.925533,20.838549,26.142052,20.150188,0,29.098875,13.01627,29.521278,3.53567,3.848561,3.207134,19.806007,14.361702,37.672089,50.969963,6.789737,20.416145,20.682102,30.053192,26.580101,m
27.722773,19.523516,26.144802,19.260519,0,30.461016,13.938737,29.269802,3.279703,4.238862,3.542698,21.055075,13.180693,36.989479,49.891708,7.379332,20.157797,19.740099,29.965963,25.556931,m
21.371092,18.585577,19.575983,17.780872,0,20.906839,10.569483,21.386568,2.64624,3.172392,3.296193,21.138966,10.755184,28.427732,43.624264,5.35438,16.419065,19.312906,22.70195,26.493347,m
22.955925,19.031303,19.841146,18.283756,0,21.102633,11.38452,20.57312,2.631989,3.192649,2.974615,20.541971,10.123034,29.870737,43.700359,5.061517,17.006697,18.673103,23.89036,26.039558,m
21.993599,18.655691,18.975765,17.222984,0,20.667582,10.288066,20.850479,2.8959,3.597013,3.078799,21.14007,10.364274,28.181681,41.761925,5.593659,17.162018,19.219631,22.313673,25.087639,m
28.296453,20.081844,24.537739,20.021217,0,29.05426,13.185814,28.023642,2.712943,3.9709,3.637466,20.672932,13.322219,36.056381,47.923615,6.350409,20.112156,20.187935,29.827219,24.325552,m
28.335375,20.379438,26.927784,19.828642,0,29.987761,13.78519,27.998775,3.151775,4.130967,3.212974,21.098532,13.800489,36.429008,48.821907,6.487148,19.400246,20.976131,28.518972,24.388004,m
28.074247,20.88167,25.228151,19.613302,0,29.172468,12.730084,28.909513,3.573086,4.238206,3.805104,20.819799,13.58082,37.571541,50.007736,6.589327,19.659706,21.005415,29.21887,25.119877,m
21.840134,18.279078,19.104387,16.613174,0,21.152378,9.506343,20.953691,2.735748,3.102552,2.949717,20.25065,9.903714,27.709002,42.106068,6.05227,17.086964,18.7223,23.536604,25.538742,m
27.745399,19.64724,24.493866,19.846626,0,29.018406,12.806747,27.868097,2.97546,3.726994,3.604294,20.337423,12.699387,37.300613,47.699387,6.165644,18.911043,20.337423,27.346626,24.693253,m
21.67746,18.424297,19.256861,18.778908,0,21.014492,10.175763,20.536541,2.513105,3.222325,2.852297,20.413198,10.26827,27.382055,42.321922,5.45791,16.604996,19.457293,23.681776,25.670675,m
24.327957,18.037636,24.247313,17.016129,0,24.408604,11.155913,25,3.198925,3.978495,3.817204,16.962366,12.123656,31.478495,44.569893,5.403226,18.494623,17.956989,25.134409,24.892473,m
22.879524,18.638573,23.60886,17.774178,0,22.555374,11.939492,23.878984,3.511616,4.376013,3.56564,17.639114,10.750946,31.874662,43.949215,5.159373,18.206375,17.693138,25.985952,25.958941,m
24.614969,18.67063,23.291002,18.64361,0,25.101324,11.75358,24.290731,2.837071,4.215077,3.539584,17.049446,11.672521,30.559307,43.961094,6.025399,18.373411,19.129965,27.154823,23.209944,m
23.880596,17.72049,25.915876,16.119402,0,23.527817,12.130258,25.454544,2.930801,4.504749,3.636364,18.046133,11.750339,32.238804,43.500679,5.454545,17.069201,18.073269,24.884668,24.830393,m
24.051323,17.690416,23.041224,17.690416,0,23.423424,12.339612,26.699427,2.730003,4.613705,3.658204,17.362816,12.612613,30.084631,46.027843,5.705706,18.372919,19.628719,25.197926,26.044226,m
24.102985,18.488085,24.048206,17.091208,0,24.787729,11.229799,24.897287,2.574637,4.272802,3.807176,17.83073,12.544508,32.046013,46.124348,5.806628,16.242126,18.186798,25.089016,24.267323,m
23.951767,19.046314,24.362841,17.100576,0,24.856125,11.838861,22.965197,3.124144,4.110715,3.480406,18.717457,10.523431,31.625103,46.286655,5.535763,17.182789,19.59441,25.705671,25.267197,m
23.795097,18.727623,24.483614,18.369596,0,24.015423,11.925089,24.538694,2.974387,4.268796,3.717984,17.102726,11.51198,32.167446,44.698429,5.453043,17.350592,18.231892,25.778023,24.75902,m
25.282291,18.865326,24.015423,17.598457,0,24.290829,11.346737,23.106583,2.946846,4.489121,4.048471,17.598457,11.043789,32.112366,44.588268,6.224181,17.928944,19.223354,26.080969,24.703938,m
24.049585,19.449036,23.719007,19.146006,0,26.033058,11.818182,25.647385,3.278237,4.15978,3.636364,17.741047,12.479339,33.030304,45.619835,5.84022,18.595041,19.283747,27.162535,24.848484,m
25.966389,19.859943,24.845938,18.179272,0,24.565826,10.672269,25.014008,3.02521,4.17367,4.341737,17.563026,12.689076,32.100842,44.957985,5.854342,19.355743,19.243698,26.582634,25.57423,m
22.36508,18.571428,22.063492,19.920635,0,21.523809,10.841269,20.507936,2.460318,3.333333,2.936508,21.746033,10.634921,28.952381,40.15873,5.666667,17.079365,21.460318,23.444445,27.142859,m
23.028442,18.923723,21.88106,21.347771,0,22.155785,11.037492,21.913382,2.795734,3.522948,3.151261,23.125404,10.520362,29.040077,39.657402,6.270201,18.244991,22.268908,23.060762,27.375566,m
21.901529,15.716711,26.89789,16.529226,0,22.047052,10.00485,21.683239,2.704341,4.511278,4.596168,16.577734,10.950765,30.36624,40.480232,5.493573,15.753092,18.117874,24.605869,24.423964,m
21.695971,16.373638,26.073435,16.433441,0,20.954432,10.142328,21.660088,2.559502,4.341586,4.221983,16.134434,10.082526,30.092093,41.514172,5.262528,16.026791,17.509867,22.53319,24.745844,m
23.480085,19.351717,22.254475,21.464279,0,22.028706,12.143203,22.270601,2.773746,3.176907,3.160781,23.980003,10.353168,29.930656,41.815834,5.402355,17.93259,22.54475,23.592968,27.15691,m
21.857456,16.524286,25.11594,16.47547,0,22.943617,10.556505,21.74762,3.014401,4.649744,4.503295,16.365633,10.446669,29.814499,41.725655,6.23627,16.08494,17.647058,23.187698,24.554552,m
23.365829,18.874859,22.966278,20.760748,0,22.087263,11.107559,22.135208,2.732939,3.420169,3.068563,22.295029,11.059613,30.461884,41.665333,5.40195,18.938789,21.655746,23.621544,26.114754,m
22.265247,19.070669,22.168442,19.780575,0,21.781219,11.745724,21.103582,2.242659,3.468861,3.194579,21.990965,11.487576,31.348822,41.206841,5.517909,18.425299,22.410456,23.394642,28.057438,m
21.804062,15.424134,24.982079,15.842293,0,20.955795,10.167264,21.624851,2.771804,4.611709,4.348865,16.164875,10.023895,29.761051,41.206692,5.615293,15.543609,17.694145,22.688173,24.635605,m
22.032482,15.64366,25.686649,15.691426,0,21.960831,10.04299,21.136852,2.806305,4.287079,4.382613,16.097445,9.780272,29.782661,41.736324,5.779795,16.324337,17.506569,22.545975,24.516361,m
24.139061,19.612988,23.679895,21.072483,0,21.94162,11.265988,22.794359,2.492621,3.214169,3.19777,22.728764,11.085602,29.977041,42.554935,5.477206,19.350607,22.2204,25.17219,27.008856,m
22.068802,16.057611,24.782763,15.736222,0,20.878468,10.260683,21.104631,2.749673,4.547078,4.070944,16.04571,10.522557,30.341625,41.233189,5.987382,15.426736,17.75979,23.163908,24.818474,m
21.188568,16.05883,25.074736,15.867512,0,20.782017,9.852923,21.750568,3.228507,4.531867,4.400335,16.584959,9.876839,30.312088,41.719479,5.990673,15.401171,17.541552,22.635418,24.68014,m
21.616163,14.901961,25.145573,16.458706,0,21.47356,9.815805,22.067736,2.947118,4.860368,4.408794,15.793226,9.922757,30.421865,40.665478,5.894237,15.341652,17.789661,23.125372,24.337492,m
22.901505,19.440401,23.176451,19.165453,0,21.720848,10.221575,21.575287,3.056768,3.331716,2.943555,23.208799,10.91703,30.033964,40.142326,5.83859,19.003721,23.30584,24.130682,27.931425,m
21.448864,15.672348,25.201231,15.731534,0,21.046402,9.812973,21.792141,2.556818,4.356061,4.131155,15.565814,10.286459,29.711174,40.731533,6.00142,15.411931,17.151989,23.070549,24.621212,m
22.594936,18.544304,22.199368,19.287975,0,21.598101,9.857595,22.104431,2.468354,3.544304,2.943038,21.867088,10.96519,29.525316,41.170887,5.17405,19.604431,21.028481,22.61076,27.294306,m
22.81612,16.228283,26.291021,16.361004,0,21.235521,9.749035,21.887066,2.750965,4.524614,4.669402,16.035233,9.736969,30.333012,40.540539,5.562259,15.43195,17.917471,23.708977,25.060329,m
22.867426,15.956809,25.782845,16.340733,0,21.463707,10.749849,21.235752,2.219556,4.691062,4.487103,15.824835,11.109778,29.346128,40.899818,5.374925,16.124775,17.372526,22.555489,24.259148,m
23.517153,18.611734,22.475151,19.204872,0,22.491182,10.387945,22.795769,2.741263,3.366464,3.350433,21.769798,11.52613,29.176018,41.102921,6.139789,18.868227,21.385059,23.88586,27.059954,m
23.192625,18.518518,22.044315,21.332687,0,21.672327,10.981725,21.510593,2.862688,3.267023,3.169982,21.607634,10.350962,28.723919,41.371502,5.401908,19.327187,21.947275,22.416302,28.481319,m
23.88084,19.762331,21.162298,20.657658,0,22.497152,10.776494,21.357641,2.913886,3.337132,3.402246,22.350643,10.043953,31.401596,40.940907,6.039394,20.055347,21.455315,24.157578,28.145855,m
23.574083,19.534658,22.701567,20.116335,0,21.554371,11.068024,21.942156,2.472128,3.457748,3.134594,22.459202,10.744869,30.198742,40.491192,5.816772,18.274359,21.893682,24.058815,27.661982,m
22.79483,18.933764,22.714054,20.533117,0,21.179321,11.453958,22.907915,2.810985,3.634895,3.295638,22.520193,11.017771,31.502422,41.1147,4.862682,18.75606,21.954765,24.151857,27.802908,m
22.762554,18.564867,22.223982,19.356882,0,21.812134,9.836844,22.319025,2.502772,3.516553,2.946301,21.859655,10.929828,29.494694,41.232376,5.258989,19.626169,20.956757,22.746714,27.261206,m
22.50676,18.68936,22.188643,19.945919,0,21.504692,10.784158,20.629871,2.433593,3.372037,3.006203,21.790998,10.625099,28.900906,40.257675,5.678384,17.226023,21.441069,23.508827,27.198982,m
22.153036,15.890312,25.925041,16.261526,0,22.392529,10.393965,21.85367,2.670339,4.861693,4.51443,16.381271,10.058676,30.068254,41.480061,5.747815,15.423303,17.399115,22.931385,24.392288,m
22.259508,18.823906,21.652287,20.773409,0,22.419304,10.770214,21.188877,2.780441,3.355705,3.131991,22.163631,10.977948,29.338446,40.763821,5.369128,17.897091,21.14094,23.042505,27.45286,m
23.052002,19.536692,23.116798,19.196501,0,21.820833,10.238134,21.594038,3.07792,3.369512,2.915924,23.246395,10.886117,30.196014,40.434151,5.864248,19.050703,23.375992,24.283169,27.944273,m
23.74239,19.384811,22.765139,20.650433,0,21.803909,10.76578,22.252483,2.723486,3.396347,3.300224,21.86799,11.646908,29.1413,41.461071,5.190644,18.503685,21.723806,23.357899,26.690165,m
24.027237,19.001297,22.876135,20.346951,0,22.000648,10.116732,22.081713,2.707523,3.210117,2.756161,21.725031,11.413749,30.869001,40.904667,5.415045,18.758106,21.870947,24.156939,28.680286,m
24.546185,18.393574,22.232931,20.56225,0,22.923695,10.939759,22.136547,2.907631,3.421687,2.971888,22.859438,10.361445,30.441767,39.951809,5.044177,19.742971,21.879519,23.068274,26.570282,m
23.017008,19.726593,20.966459,20.584963,0,21.840725,11.397234,21.459229,2.543316,3.481164,2.718169,21.30027,11.158798,30.011126,40.96328,5.468129,17.898584,21.236689,23.462088,27.722145,m
22.843216,18.245329,21.803411,20.828594,0,22.339561,10.950447,22.079609,2.61576,3.314378,2.989439,22.826969,10.544273,30.1381,40.227459,5.946385,19.203899,21.852152,23.866776,27.977255,m
23.074432,19.498383,23.122976,19.077671,0,21.682848,10.291262,21.504854,3.090615,3.317152,2.928802,23.317152,10.970874,30.12945,40.275082,5.792881,19.110033,23.317152,24.239483,27.896441,m
22.190109,19.540783,22.912653,20.054592,0,21.885036,11.801541,21.596018,2.85806,3.725112,2.938343,21.387283,10.902376,30.539497,41.522156,5.44316,18.770071,22.784201,25.064226,27.119461,m
23.338209,19.145132,23.565741,20.039005,0,22.623112,10.872745,22.135544,2.129043,3.738014,3.152933,21.973021,10.515196,31.91939,40.955631,5.135706,19.063871,21.550463,24.102064,27.385014,m
21.987339,15.406664,25.713604,16.577093,0,21.545444,10.032247,20.864683,2.591664,4.275648,4.610056,16.577093,9.59035,29.953423,39.65126,5.254986,15.155858,17.807238,22.142601,24.590946,m
22.102266,15.648357,26.586782,15.755131,0,21.046389,10.570649,21.426029,2.610037,4.567564,4.46079,15.66022,9.846957,29.113773,40.77589,5.101436,15.434809,17.534702,22.446316,24.059793,m
23.189346,19.470606,21.565443,21.094511,0,21.500488,10.63657,21.549204,2.646963,3.150373,3.101656,22.63722,10.96135,29.814875,41.052292,5.586229,18.171484,20.948359,25.332901,28.207211,m
23.447279,19.980742,22.00289,20.863424,0,22.067083,11.346494,20.991816,2.583855,3.482587,3.129514,21.649815,11.844006,30.556892,41.518215,5.536832,17.814156,22.24362,24.811428,27.603916,m
22.798494,15.571481,26.0051,16.446009,0,21.061581,10.093526,21.753918,2.562857,4.579133,4.275476,15.814405,10.37289,31.458763,41.540142,5.307907,16.360987,18.984573,23.175028,25.252035,m
22.668352,18.27379,21.11919,20.61334,0,21.419538,10.765097,22.146696,2.592475,3.351249,3.240594,21.719887,11.318369,30.208662,39.472019,5.40626,17.862787,22.273159,23.269049,26.146063,m
21.911459,19.034681,23.221992,20.377176,0,22.279049,11.235416,22.342976,2.461243,3.356241,3.004635,22.263065,10.851846,31.740452,40.626499,5.497842,18.810932,22.326994,24.324757,26.610195,m
22.309292,19.41468,21.941467,19.302734,0,22.533184,10.810811,21.173836,2.990565,3.502319,3.118503,22.101393,11.546457,30.257475,39.405087,5.309452,17.83144,21.701584,23.988485,26.803135,m
24.592001,19.808001,21.872,20.112,0,21.488001,10.704,21.488001,2.56,4.048,2.816,22.560001,11.344,30.368,39.68,5.616,18.303999,22.576,24.352001,26.608,m
22.480001,19.952002,20.960001,18.944,0,21.424,10.752,21.472,3.104,3.264,2.832,22.336,11.056,31.344,41.007999,5.696,18.576,21.552,23.455999,26.991999,m
23.198452,19.119781,21.425117,21.231661,0,21.263905,10.73674,21.392874,2.740609,3.595035,2.692246,21.924875,10.785105,29.646946,41.496052,5.287764,18.313719,22.134451,23.778816,27.680155,m
22.579603,19.524809,22.789721,20.365282,0,21.238079,10.780669,21.044125,2.553742,3.410377,3.054792,22.272507,10.263455,31.129789,40.843704,5.592371,17.763052,22.757395,23.759497,28.155809,m
23.26034,18.588808,23.2279,20.82725,0,23.2279,10.786698,22.351988,2.70884,3.146796,3.130576,23.065693,10.721817,31.04623,41.281425,5.774534,18.978102,22.822384,25.936741,27.03974,m
23.609724,19.680319,23.842823,20.945721,0,23.643024,11.405262,22.644022,2.847153,3.563103,3.263403,23.076923,11.038961,30.60273,43.023643,5.511155,19.81352,22.494173,24.908424,27.272728,m
23.712713,19.813364,23.812698,21.029829,0,23.646059,11.431428,22.479586,2.882853,3.549408,3.249459,23.146143,11.048159,30.561573,43.17614,5.449091,19.813364,22.429594,24.929178,27.245459,m
22.305723,19.363607,21.474257,20.434921,0,20.610809,10.729134,22.033899,2.830189,3.229933,2.814199,23.121202,10.217461,29.948833,39.542694,5.260633,18.388231,21.810041,23.217142,27.326511,m
23.348446,19.187176,22.668394,20.077721,0,21.794043,11.07513,22.895079,2.396373,3.578368,3.22215,22.457903,11.625648,30.87759,40.495468,5.715673,19.430052,21.713083,24.692358,27.606865,m
22.215654,15.476473,25.053204,15.724757,0,20.15843,10.262474,20.371246,2.695673,4.551904,4.681958,16.351383,10.297943,29.865217,42.32679,5.154883,15.831165,18.254906,23.327026,24.331993,m
22.016361,16.061117,24.975939,15.291145,0,22.220886,10.25024,21.450914,2.466314,4.776227,4.415303,17.228104,10.178056,30.149183,41.855152,5.365736,15.868624,17.095766,23.833012,24.470646,m
22.899294,19.130854,22.241821,18.601667,0,21.744709,11.209108,22.145607,2.565747,3.207184,2.87043,22.193714,10.760102,29.987171,39.945477,5.949327,18.216805,20.509941,25.064144,27.357281,m
23.285877,19.440353,21.714941,20.144003,0,23.040419,11.012927,22.974964,2.765505,3.272787,3.158239,22.533136,10.587465,31.664213,42.938961,5.743741,19.522173,22.042219,24.938635,26.771397,m
23.93866,18.950766,21.630346,19.45117,0,22.502018,10.653753,23.034706,2.453592,3.454399,2.970137,22.243746,11.396287,30.573044,41.388218,5.778854,19.338175,21.194511,24.874899,26.279259,m
21.677988,15.516625,24.669289,15.123346,0,20.676916,10.690025,20.629246,2.633774,5.088786,4.337981,15.54046,10.785365,29.15028,41.473007,5.482064,15.325944,17.75712,22.536051,24.657372,m
21.696205,15.760675,24.979185,15.713096,0,21.339359,9.991673,21.29178,2.688236,4.424884,4.412989,16.081837,10.015463,28.702271,41.382183,5.650054,16.402998,17.747116,22.8619,24.110859,m
23.258827,18.901846,21.671526,19.906057,0,22.902494,10.544217,22.270813,2.737285,3.417557,3.385164,21.493359,11.06252,31.422094,40.573372,5.79851,19.177195,20.63492,25.299644,27.777779,m
23.624754,18.795023,22.855272,19.924688,0,23.035364,11.362148,20.628683,2.521284,3.24165,3.372626,23.051735,11.6241,31.696135,40.324165,6.024886,19.073347,21.594629,24.623446,27.930582,m
23.049473,18.961882,22.368208,19.351175,0,22.368208,11.257096,22.222223,2.741282,3.341444,3.438767,22.157339,11.484185,30.527168,41.265209,6.066504,17.907541,22.076237,24.655312,27.656122,m
23.526577,19.20668,21.487072,20.82865,0,22.338203,11.048659,23.092981,2.617633,3.115465,3.003051,21.55131,11.064718,32.310902,41.978481,5.990043,18.082544,19.92934,25.806969,27.139875,m
21.775999,19.264,21.056,21.264,0,21.488001,10.639999,20.848,2.976,3.264,2.8,21.904001,11.007999,31.104002,41.104,6.112,18.08,21.52,24.463999,27.216,m
